"","MAC_ID","fullSpecies","SEX_ID","Common_name","Population_1","Pop_code","Latitude","Longitude","LatLongEst","Elevation","Years","Year_1","Year_final","Breeding_Cycle","Moult","Life_Stage","BC_Mean","BC_SE","BC_SE2","BC_CV","BC_N","BC_SD","BC_Min","BC_Max","MaxLate_Cort","MaxLate_Cort_estimated","SC_Mean","SC_SE","SC_SE2","SC_CV","SC_N","SC_SD","SC_Min","SC_Max","LateStressCort","Lab_ID","HomeRange_Mean_Ha","Carnivore","Herbivore","Omnivore","meanMass","bin","nlcd_year","percent_preferred","species","lab","homerange","diet","sex","Ref_ID","fullspeciesBT"
"1",100,"Calidris pusilla","100f","Semi-palmated sandpiper","Seward Peninsula, Nome, Alaska, USA","Calidris pusilla3",64.43422,-164.933,"Reported",0,"1993",1993,1993,"Breeding","null","Incubation",29.7,5.1,26.01,51.51515,9,15.3,NA,NA,3,"N",95.8,11.99,143.7601,37.54697,9,35.96999726,NA,NA,30,"Wingfield",1963,1,0,0,32.3,1000,2001,0.949,"Calidris pusilla","Wingfield",1963,"C","F",286,"Calidris_pusilla"
"2",100,"Calidris pusilla","100m","Semi-palmated sandpiper","Seward Peninsula, Nome, Alaska, USA","Calidris pusilla3",64.43422,-164.933,"Reported",0,"1997-2002",1997,2002,"Breeding","null","Incubation",21.72,3.43,11.7649,38.68209,6,8.401749818,NA,NA,3,"N",92.02,13.13,172.3969,34.95088,6,32.16179978,NA,NA,30,"Wingfield",1963,1,0,0,32.3,1000,2001,0.949,"Calidris pusilla","Wingfield",1963,"C","M",286,"Calidris_pusilla"
"3",101,"Callipepla gambelii","101f","Gambel's quail","Phoenix, Arizona, USA","Callipepla gambelii1",33.52837,-112.076,"Reported",340,"1990",1990,1990,"Breeding","null","null",4.076667,1.2895,1.66281025,54.78692,3,2.233479516,2.12,6.51,2,"N",37.87333,5.408294,29.24964399,24.7336,3,9.367437949,27.14,44.4,52.5,"Wingfield",23,0,0,1,167.4,100,1992,0.02,"Callipepla gambelii","Wingfield",23,"AO","F",648,"Callipepla_gambelii"
"4",102,"Campylorhynchus brunneicapillus","102f","Cactus wren","Sonoran Desert, Arizona, USA","Campylorhynchus brunneicapillus1",32.69071,-111.261,"Reported",641,"1989",1989,1989,"Breeding","null","null",5.4,1.967514,3.87111134,63.10804,3,3.407834213,3.3,9.3,2,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",1.5,0,0,1,38.9,10,1992,1,"Campylorhynchus brunneicapillus","Wingfield",1.5,"AO","F",648,"Campylorhynchus_brunneicapillus"
"5",102,"Campylorhynchus brunneicapillus","102m","Cactus wren","Sonoran Desert, Arizona, USA","Campylorhynchus brunneicapillus1",32.69071,-111.261,"Reported",641,"1982-1984",1982,1984,"Breeding","null","null",3.5,0.872735,0.76166638,49.87058,4,1.74547,1.3,5,2,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",1.5,0,0,1,38.9,10,1992,1,"Campylorhynchus brunneicapillus","Wingfield",1.5,"AO","M",648,"Campylorhynchus_brunneicapillus"
"6",103,"Campylorhynchus brunneicapillus","103m","Cactus wren","Sonoran Desert, Arizona, USA","Campylorhynchus brunneicapillus1",32.76063,-111.203,"Reported",641,"1982-1984",1982,1984,"Nonbreeding","null","null",8.6,2.7,7.29,44.39973,2,3.818376618,5.9,11.3,2,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",1.5,0,0,1,38.9,10,1992,1,"Campylorhynchus brunneicapillus","Wingfield",1.5,"AO","M",648,"Campylorhynchus_brunneicapillus"
"7",103,"Campylorhynchus brunneicapillus","103f","Cactus wren","Sonoran Desert, Arizona, USA","Campylorhynchus brunneicapillus1",32.76063,-111.203,"Reported",641,"1989",1989,1989,"Nonbreeding","null","null",6.9,2.343075,5.490000456,58.8163,3,4.058324946,3,11.1,2,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",1.5,0,0,1,38.9,10,1992,1,"Campylorhynchus brunneicapillus","Wingfield",1.5,"AO","F",648,"Campylorhynchus_brunneicapillus"
"8",108,"Cardinalis cardinalis","108m","Northern cardinal","Fort Hood, Texas, USA","Cardinalis cardinalis1",31.2,-97.8,"Reported",300,"1982-1984",1982,1984,"Breeding","null","null",2.15,4,16,644.484,12,13.85640646,NA,NA,3,"N",38.98,4.04,16.3216,35.90295,12,13.99496991,NA,NA,30,"Romero",1.2,0,0,1,45.1,10,2011,0.983,"Cardinalis cardinalis","Romero",1.2,"AO","M",7,"Cardinalis_cardinalis"
"9",109,"Cardinalis cardinalis","109m","Northern cardinal","Fort Hood, Texas, USA","Cardinalis cardinalis1",31.2,-97.8,"Reported",300,"1982-1984",1982,1984,"Breeding","null","null",2,3.38,11.4244,676,16,13.52,NA,NA,3,"N",32.77,3.49,12.1801,41.24721,15,13.51671072,NA,NA,30,"Romero",1.2,0,0,1,45.1,10,2011,0.983,"Cardinalis cardinalis","Romero",1.2,"AO","M",7,"Cardinalis_cardinalis"
"10",110,"Carduelis hornemanni","110m","Hoary redpoll","Barrow, Alaska, USA","Carduelis hornemanni1",71.323,-156.609,"Reported",2,"1982-1984",1982,1984,"Breeding","null","null",8.976471,0.946211,0.895315257,43.4617,17,3.901327897,3.5,18.9,3,"N",27.78824,2.18589,4.778115092,32.43335,17,9.012657138,12.7,46.3,35,"Wingfield",3000,0,0,1,12.7,1000,2001,0.163,"Carduelis hornemanni","Wingfield",3000,"AO","M",648,"Carduelis_hornemanni"
"11",112,"Carduelis hornemanni","112m","Hoary redpoll","Toolik Field Station, Alaska, USA","Carduelis hornemanni2",68.62582,-149.595,"Reported",730,"2005",2005,2005,"Breeding","null","null",18.236,4.535234,20.56834743,55.61028,5,10.14109152,9.83,33.02,1,"N",35.17,6.587776,43.39879263,41.88432,5,14.73071534,17.07,54.48,27,"Wingfield",3000,0,0,1,12.7,1000,2001,0.729,"Carduelis hornemanni","Wingfield",3000,"AO","M",648,"Carduelis_hornemanni"
"12",120,"Empidonax difficilis","120m","Pacific-slope flycatcher","Friday Harbor, San Juan Islands, Washington, USA","Empidonax difficilis1",48.5459,-123.013,"Reported",1.2,"1989",1989,1989,"Breeding","null","null",30.1,1.6,2.56,7.517414,2,2.2627417,28.5,31.7,2,"N",155.55,93.65,8770.3225,85.14375,2,132.4411031,61.9,249.2,10,"Wingfield",2.5,1,0,0,10,10,1992,0.109,"Empidonax difficilis","Wingfield",2.5,"C","M",648,"Empidonax_difficilis"
"13",135,"Haemorhous purpureus","135f","Purple finch","Olympic National Park, Brinnon, Washington, USA","Haemorhous purpureus2",47.742,-122.984,"Reported",34,"1997",1997,1997,"Breeding","null","null",8.4,4.4,19.36,74.07785,2,6.222539674,4,12.8,3,"N",50.75,6.05,36.6025,16.8591,2,8.55599325,44.7,56.8,45,"Wingfield",1.2,0,1,0,24.6,10,2001,0.809,"Haemorhous purpureus","Wingfield",1.2,"H","F",648,"Carpodacus_purpureus"
"14",138,"Hirundo rustica","138f","Barn swallow","Boulder County, Colorado, USA","Hirundo rustica1",40,-105,"Reported",1592,"2010",2010,2010,"Breeding","N","Prebreeding, Incubation",6.3,0.5,0.25,60.44264,58,3.807886553,NA,NA,3,"N",35.8,2.4,5.76,51.05546,58,18.27785468,NA,NA,15,"Safran",452,1,0,0,19.2,1000,2011,0.981,"Hirundo rustica","Safran",452,"C","F",442,"Hirundo_rustica"
"15",138,"Hirundo rustica","138m","Barn swallow","Boulder County, Colorado, USA","Hirundo rustica1",40,-105,"Reported",1592,"1996-2001",1996,2001,"Breeding","N","Prebreeding, Incubation",6.2,0.7,0.49,69.59822,38,4.315089802,NA,NA,3,"N",37.6,2.9,8.41,48.16621,39,18.11049496,NA,NA,15,"Safran",452,1,0,0,18.1,1000,2011,0.981,"Hirundo rustica","Safran",452,"C","M",442,"Hirundo_rustica"
"16",139,"Histrionicus histrionicus","139f","Harlequin duck","Hamma Hamma River, Washington, USA","Histrionicus histrionicus1",47.68333,-123,"Reported",0,"1996-1997",1996,1997,"Breeding","null","Prebreeding, Laying, Incubation",7.8,1.9,3.61,77.02984,10,6.008327554,NA,NA,3,"N",23.11,1.53,2.3409,31.05295,22,7.176336745,16.7,83.6,30,"Wingfield",450,1,0,0,570,1000,2001,0.006,"Histrionicus histrionicus","Wingfield",450,"C","F",292,"Histrionicus_histrionicus"
"17",139,"Histrionicus histrionicus","139m","Harlequin duck","Hamma Hamma River, Washington, USA","Histrionicus histrionicus1",47.68333,-123,"Reported",0,"1996-2001",1996,2001,"Breeding","null","Prebreeding, Laying, Incubation",9.9,1.6,2.56,66.63605,17,6.596969001,NA,NA,3,"N",45.5,3.82,14.5924,42.80935,26,19.47825425,NA,NA,30,"Wingfield",450,1,0,0,625,1000,2001,0.006,"Histrionicus histrionicus","Wingfield",450,"C","M",292,"Histrionicus_histrionicus"
"18",140,"Histrionicus histrionicus","140f","Harlequin duck","Hamma Hamma River, Washington, USA","Histrionicus histrionicus1",47.68333,-123,"Reported",0,"1996-1997",1996,1997,"Breeding","null","Incubation, Young care",6.4,1.7,2.89,88.09785,11,5.638262144,NA,NA,3,"N",34.58,2.81,7.8961,34.47606,18,11.92182155,22.7,122.5,30,"Wingfield",450,1,0,0,570,1000,2001,0.006,"Histrionicus histrionicus","Wingfield",450,"C","F",292,"Histrionicus_histrionicus"
"19",141,"Histrionicus histrionicus","141f","Harlequin duck","Hamma Hamma River, Washington, USA","Histrionicus histrionicus1",47.68333,-123,"Reported",0,"1996-1997",1996,1997,"Breeding","null","Incubation, Young care",22.4,6,36,59.89468,5,13.41640786,NA,NA,3,"N",45.66,8.45,71.4025,NA,NA,NA,NA,NA,30,"Wingfield",450,1,0,0,570,1000,2001,0.006,"Histrionicus histrionicus","Wingfield",450,"C","F",292,"Histrionicus_histrionicus"
"20",142,"Hylocichla mustelina","142m","Wood thrush","Hemlock Hill Biological Research Area, Pennsylvania, USA","Hylocichla mustelina1",41.767,-79.933,"Reported",365,"1993",1993,1993,"Breeding","Y","Molt",5.856,4.239,17.969121,270.8485,14,15.86088566,NA,NA,3,"N",13.988,4.066,16.532356,108.7616,14,15.21357261,NA,NA,30,"Stutchbury",2.08,0,0,1,43.8,10,2011,0.464,"Hylocichla mustelina","Stutchbury",2.08,"AO","M",79,"Hylocichla_mustelina"
"21",142,"Hylocichla mustelina","142f","Wood thrush","Hemlock Hill Biological Research Area, Pennsylvania, USA","Hylocichla mustelina1",41.767,-79.933,"Reported",365,"2007-2008",2007,2008,"Breeding","Y","Molt",7.5,4.585,21.022225,244.5333,16,18.34,NA,NA,3,"N",16.887,5.624,31.629376,133.2149,16,22.49600016,NA,NA,30,"Stutchbury",2.08,0,0,1,50.1,10,2011,0.464,"Hylocichla mustelina","Stutchbury",2.08,"AO","F",79,"Hylocichla_mustelina"
"22",143,"Hylocichla mustelina","143f","Wood thrush","Hemlock Hill Biological Research Area, Pennsylvania, USA","Hylocichla mustelina1",41.767,-79.933,"Reported",365,"2007-2008",2007,2008,"Breeding","null","Incubation",5.562,3.72,13.8384,417.6806,39,23.23139255,NA,NA,3,"N",33.076,5.883,34.609689,111.0755,39,36.73933238,NA,NA,30,"Stutchbury",2.08,0,0,1,50.1,10,2011,0.464,"Hylocichla mustelina","Stutchbury",2.08,"AO","F",79,"Hylocichla_mustelina"
"23",143,"Hylocichla mustelina","143m","Wood thrush","Hemlock Hill Biological Research Area, Pennsylvania, USA","Hylocichla mustelina1",41.767,-79.933,"Reported",365,"1993",1993,1993,"Breeding","null","Incubation",8.807,4.153,17.247409,221.1797,22,19.47929665,NA,NA,3,"N",51.591,5.624,31.629376,51.13081,22,26.37889619,NA,NA,30,"Stutchbury",2.08,0,0,1,43.8,10,2011,0.464,"Hylocichla mustelina","Stutchbury",2.08,"AO","M",79,"Hylocichla_mustelina"
"24",144,"Hylocichla mustelina","144f","Wood thrush","Hemlock Hill Biological Research Area, Pennsylvania, USA","Hylocichla mustelina1",41.767,-79.933,"Reported",365,"2007-2008",2007,2008,"Breeding","null","Young care",4.694,3.417,11.675889,341.4391,22,16.02715065,NA,NA,3,"N",29.05,4.11,16.8921,66.3601,22,19.27760905,NA,NA,30,"Stutchbury",2.08,0,0,1,50.1,10,2011,0.464,"Hylocichla mustelina","Stutchbury",2.08,"AO","F",79,"Hylocichla_mustelina"
"25",144,"Hylocichla mustelina","144m","Wood thrush","Hemlock Hill Biological Research Area, Pennsylvania, USA","Hylocichla mustelina1",41.767,-79.933,"Reported",365,"1993",1993,1993,"Breeding","null","Young care",7.635,3.807,14.493249,277.6225,31,21.19647893,NA,NA,3,"N",31.515,4.543,20.638849,80.26132,31,25.294355,NA,NA,30,"Stutchbury",2.08,0,0,1,43.8,10,2011,0.464,"Hylocichla mustelina","Stutchbury",2.08,"AO","M",79,"Hylocichla_mustelina"
"26",145,"Junco hyemalis","145m","Dark-eyed junco","Water Valley, Yalobusha County, Mississippi, USA","Junco hyemalis6",34.15,-89.617,"Reported",90,"1993",1993,1993,"Nonbreeding","null","null",3.12,1,1,115.5625,13,3.605551275,NA,NA,5,"N",12.66,1.3,1.69,37.02383,13,4.687216878,NA,NA,30,"Holberton",2,0,0,1,20,10,2001,0.837,"Junco hyemalis","Holberton",2,"AO","M",91,"Junco_hyemalis"
"27",145,"Junco hyemalis","145f","Dark-eyed junco","Water Valley, Yalobusha County, Mississippi, USA","Junco hyemalis6",34.15,-89.617,"Reported",90,"1998-1999",1998,1999,"Nonbreeding","null","null",4.52,0.8,0.64,61.31153,12,2.771281292,NA,NA,5,"N",15.44,1.6,2.56,35.89743,12,5.542563192,NA,NA,30,"Holberton",2,0,0,1,19,10,2001,0.837,"Junco hyemalis","Holberton",2,"AO","F",91,"Junco_hyemalis"
"28",146,"Junco hyemalis","146m","Dark-eyed junco","Berne, Albany County, New York, USA","Junco hyemalis1",42.617,-74.133,"Reported",410,"1994",1994,1994,"Nonbreeding","null","null",4.95,0.8,0.64,75.8047,22,3.752332608,NA,NA,5,"N",16.99,1.5,2.25,41.41038,22,7.035623562,NA,NA,30,"Holberton",2,0,0,1,20,10,2001,0.33,"Junco hyemalis","Holberton",2,"AO","M",91,"Junco_hyemalis"
"29",151,"Junco hyemalis","151m","Dark-eyed junco","Mountain Lake Biological Station, Giles County, Virginia, USA","Junco hyemalis4",37.37541,-80.5234,"Reported",1160,"1994",1994,1994,"Breeding","null","null",10.14,1.89955,3.608290203,59.23969,10,6.006904529,NA,NA,1,"N",NA,NA,NA,NA,NA,NA,NA,NA,15,"Ketterson",2,0,0,1,20,10,2011,0.937,"Junco hyemalis","Ketterson",2,"AO","M",295,"Junco_hyemalis"
"30",152,"Junco hyemalis","152m","Dark-eyed junco","Mountain Lake Biological Station, Giles County, Virginia, USA","Junco hyemalis4",37.37541,-80.5234,"Reported",1160,"1991",1991,1991,"Breeding","null","null",7.12,0.9927,0.98545329,44.08979,10,3.139193033,NA,NA,1,"N",NA,NA,NA,NA,NA,NA,NA,NA,15,"Ketterson",2,0,0,1,20,10,2011,0.937,"Junco hyemalis","Ketterson",2,"AO","M",295,"Junco_hyemalis"
"31",153,"Junco hyemalis","153m","Dark-eyed junco","Grand Teton National Park, Wyoming, USA","Junco hyemalis2",43.93,-110.63,"Reported",2110,"1993",1993,1993,"Breeding","null","null",8.4,1.20805,1.459384803,64.31624,20,5.40256384,NA,NA,1.5,"N",46.1663,2.49695,6.234759303,24.18799,20,11.16670003,NA,NA,15,"Ketterson",2,0,0,1,20,10,2011,1,"Junco hyemalis","Ketterson",2,"AO","M",295,"Junco_hyemalis"
"32",154,"Junco hyemalis","154m","Dark-eyed junco","Grand Teton National Park, Wyoming, USA","Junco hyemalis2",43.93,-110.63,"Reported",2110,"1990",1990,1990,"Breeding","null","null",7.49,0.8257,0.68178049,49.30097,20,3.692642658,NA,NA,1.5,"N",46.2769,3.6667,13.44468889,35.43448,20,16.39797888,NA,NA,15,"Ketterson",2,0,0,1,20,10,2011,1,"Junco hyemalis","Ketterson",2,"AO","M",295,"Junco_hyemalis"
"33",155,"Junco hyemalis","155m","Dark-eyed junco","Grand Teton National Park, Wyoming, USA","Junco hyemalis2",43.93,-110.63,"Reported",2110,"1989",1989,1989,"Breeding","null","null",7.03,0.6076,0.36917776,38.65249,20,2.717269806,NA,NA,1.5,"N",NA,NA,NA,NA,NA,NA,NA,NA,15,"Ketterson",2,0,0,1,20,10,2011,1,"Junco hyemalis","Ketterson",2,"AO","M",295,"Junco_hyemalis"
"34",156,"Junco hyemalis","156m","Dark-eyed junco","Mountain Lake Biological Station, western Virginia, USA","Junco hyemalis5",37.367,-80.53,"Reported",1206,"1989",1989,1989,"Breeding","N","null",14.06,2.81,7.8961,59.95733,9,8.43,NA,NA,3.5,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ketterson",2,0,0,1,20,10,2011,0.991,"Junco hyemalis","Ketterson",2,"AO","M",444,"Junco_hyemalis"
"35",157,"Junco hyemalis","157m","Dark-eyed junco","Mountain Lake Biological Station, western Virginia, USA","Junco hyemalis5",37.367,-80.53,"Reported",1206,"2003-2005",2003,2005,"Breeding","N","null",19.82,3.64,13.2496,48.58998,7,9.630534772,NA,NA,5,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ketterson",2,0,0,1,20,10,2011,0.991,"Junco hyemalis","Ketterson",2,"AO","M",444,"Junco_hyemalis"
"36",163,"Melospiza melodia","163m","Song sparrow","Radford University Campus, West, Radford, Virginia, USA","Melospiza melodia5",37.138,-80.55,"Reported",700,"1992",1992,1992,"Breeding","null","null",59.3849,6.4475,41.57025625,43.42855,16,25.79,NA,NA,3,"N",126.2354,4.4115,19.46133225,15.23288,19,19.229287,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,0.5,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"37",164,"Melospiza melodia","164m","Song sparrow","Claytor Lake State Park, Dublin, Virginia, USA","Melospiza melodia2",37.057,-80.629,"Reported",700,"2009",2009,2009,"Breeding","null","null",32.2375,3.7328,13.93379584,51.78314,20,16.69358909,NA,NA,3,"N",107.9109,4.7508,22.57010064,20.17489,21,21.77090537,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,1,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"38",165,"Melospiza melodia","165m","Song sparrow","Radford University Campus, West, Radford, Virginia, USA","Melospiza melodia5",37.138,-80.55,"Reported",700,"2009",2009,2009,"Breeding","null","null",41.0604,5.4295,29.47947025,43.8564,11,18.0076143,NA,NA,3,"N",123.5207,14.9311,222.9377472,38.2254,10,47.21628166,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,0.5,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"39",166,"Melospiza melodia","166m","Song sparrow","Claytor Lake State Park, Dublin, Virginia, USA","Melospiza melodia2",37.057,-80.629,"Reported",700,"2010",2010,2010,"Breeding","null","null",43.0965,6.7869,46.06201161,58.92417,14,25.39425452,NA,NA,3,"N",151.6861,12.5556,157.6430914,29.84444,13,45.2698671,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,1,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"40",167,"Melospiza melodia","167m","Song sparrow","Radford University Campus, West, Radford, Virginia, USA","Melospiza melodia5",37.138,-80.55,"Reported",700,"2010",2010,2010,"Breeding","null","null",44.7932,7.8049,60.91646401,52.27289,9,23.4147,NA,NA,3,"N",127.2534,16.967,287.879089,35.27643,7,44.89045657,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,0.5,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"41",168,"Melospiza melodia","168m","Song sparrow","Claytor Lake State Park, Dublin, Virginia, USA","Melospiza melodia2",37.057,-80.629,"Reported",700,"2003-2005",2003,2005,"Breeding","null","null",44.7932,9.5016,90.28040256,59.99702,8,26.87458317,NA,NA,3,"N",127.2534,17.3065,299.5149423,38.46669,8,48.95017089,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,1,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"42",169,"Melospiza melodia","169m","Song sparrow","Radford University Campus, West, Radford, Virginia, USA","Melospiza melodia5",37.138,-80.55,"Reported",700,"1990",1990,1990,"Breeding","null","null",30.2015,4.7508,22.57010064,72.08549,21,21.77090061,NA,NA,3,"N",80.4242,6.7869,46.06201161,36.78422,19,29.58341466,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,0.5,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"43",170,"Melospiza melodia","170m","Song sparrow","Claytor Lake State Park, Dublin, Virginia, USA","Melospiza melodia2",37.057,-80.629,"Reported",700,"1987-1993",1987,1993,"Breeding","null","null",27.1474,3.3974,11.54232676,43.35199,12,11.76893883,NA,NA,3,"N",100.4454,7.8049,60.91646401,28.01618,13,28.14096407,NA,NA,30,"IT Moore",0.25,0,0,1,25,1,2011,1,"Melospiza melodia","IT Moore",0.25,"AO","M",410,"Melospiza_melodia"
"44",171,"Melospiza melodia","171m","Song sparrow","University of California, Riverside, California, USA","Melospiza melodia7",33.97423,-117.327,"Reported",332,"1987-1993",1987,1993,"Breeding","N","null",24.53,2.06,4.2436,56.95719,46,13.97159977,NA,NA,3,"N",103.72,6.82,46.5124,43.11775,43,44.7217303,NA,NA,39,"Saltzman",0.25,0,0,1,25,1,2011,0.727,"Melospiza melodia","Saltzman",0.25,"AO","M",430,"Melospiza_melodia"
"45",172,"Melospiza melodia","172m","Song sparrow","Box Springs Mountain Reserve, California, USA","Melospiza melodia1",33.96575,-117.286,"Reported",838,"1987-1993",1987,1993,"Breeding","N","null",26.29,3.26,10.6276,62.00076,25,16.3,NA,NA,3,"N",131.65,11.73,137.5929,43.64985,24,57.46502753,NA,NA,39,"Saltzman",0.25,0,0,1,25,1,2011,0.417,"Melospiza melodia","Saltzman",0.25,"AO","M",430,"Melospiza_melodia"
"46",173,"Melospiza melodia","173m","Song sparrow","Convict Creek, University of California's Sierra Nevada Aquatic Research Laboratory (SNARL), California, USA","Melospiza melodia3",37.6142,-118.83,"Reported",2100,"1987-1993",1987,1993,"Breeding","N","null",48.89,2.61,6.8121,40.3049,57,19.70506788,8.9,84.8,3,"N",183.12,8.57,73.4449,35.33316,57,64.70208259,NA,NA,30,"Saltzman",0.25,0,0,1,25,1,2011,1,"Melospiza melodia","Saltzman",0.25,"AO","M",431,"Melospiza_melodia"
"47",174,"Melospiza melodia","174f","Song sparrow","Skagit Valley Wildlife Recreation Area near Conway, Washington, USA","Melospiza melodia6",48.667,-122.367,"Reported",2,"<2000",NA,NA,"Breeding","null","Prebreeding",21.43,6.58,43.2964,75.21065,6,16.11764251,NA,NA,7,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",0.25,0,0,1,23,1,2001,1,"Melospiza melodia","Wingfield",0.25,"AO","F",83,"Melospiza_melodia"
"48",175,"Melospiza melodia","175f","Song sparrow","Skagit Valley Wildlife Recreation Area near Conway, Washington, USA","Melospiza melodia6",48.667,-122.367,"Reported",2,"<2000",NA,NA,"Nonbreeding","N","Post-molt",15.77,2.31,5.3361,29.29613,4,4.62,NA,NA,7,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",3.4,0,0,1,23,10,2001,0.999,"Melospiza melodia","Wingfield",3.4,"AO","F",83,"Melospiza_melodia"
"49",176,"Melospiza melodia","176f","Song sparrow","Skagit Valley Wildlife Recreation Area near Conway, Washington, USA","Melospiza melodia6",48.667,-122.367,"Reported",2,"<2000",NA,NA,"Breeding","null","Incubation",26.81,5.67,32.1489,59.81791,8,16.0371818,NA,NA,7,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",0.25,0,0,1,23,1,2001,1,"Melospiza melodia","Wingfield",0.25,"AO","F",83,"Melospiza_melodia"
"50",177,"Melospiza melodia","177m","Song sparrow","Western Washington State, USA","Melospiza melodia8",48.55273,-123.047,"Reported",0,"1987-1993",1987,1993,"Breeding","null","null",16.79,1.99,3.9601,53.00507,20,8.89955055,NA,NA,3,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",0.25,0,0,1,25,1,2001,0.364,"Melospiza melodia","Wingfield",0.25,"AO","M",290,"Melospiza_melodia"
"51",178,"Melospiza melodia","178m","Song sparrow","Western Washington State, USA","Melospiza melodia8",48.55273,-123.047,"Reported",0,"1987-1993",1987,1993,"Nonbreeding","null","null",11.16,0.97,0.9409,47.60671,30,5.312908808,NA,NA,3,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wingfield",3.4,0,0,1,25,10,2001,0.176,"Melospiza melodia","Wingfield",3.4,"AO","M",290,"Melospiza_melodia"
"52",179,"Melozone aberti","179m","Abert's towhee","Hell's Canyon, Arizona, USA","Melozone aberti1",33.944,-112.385,"Reported",1644,"1987-1993",1987,1993,"Nonbreeding","null","null",15.97,7.83,61.3089,120.0971,6,19.17950469,NA,NA,3,"N",54.92,11.2,125.44,49.95318,6,27.43428646,NA,NA,30,"Deviche",1.75,0,0,1,48.5,10,2006,1,"Melozone aberti","Deviche",1.75,"AO","M",23,"Pipilo_aberti"
"53",180,"Melozone aberti","180m","Abert's towhee","Hell's Canyon, Arizona, USA","Melozone aberti1",33.944,-112.385,"Reported",1644,"1994",1994,1994,"Breeding","null","null",8.79,2.91,8.4681,119.3647,13,10.49215421,NA,NA,3,"N",41.42,5.12,26.2144,44.56886,13,18.46042181,NA,NA,30,"Deviche",1.75,0,0,1,48.5,10,2006,1,"Melozone aberti","Deviche",1.75,"AO","M",23,"Pipilo_aberti"
"54",181,"Melozone aberti","181m","Abert's towhee","Hell's Canyon, Arizona, USA","Melozone aberti1",33.944,-112.385,"Reported",1644,"2003-2005",2003,2005,"Nonbreeding","Y","null",14.66,7.12,50.6944,108.6003,5,15.920804,NA,NA,3,"N",36.94,6.56,43.0336,39.70927,5,14.66860434,NA,NA,30,"Deviche",1.75,0,0,1,48.5,10,2006,1,"Melozone aberti","Deviche",1.75,"AO","M",23,"Pipilo_aberti"
"55",182,"Melozone aberti","182m","Abert's towhee","Phoenix, Arizona, USA","Melozone aberti3",33.45,-112.067,"Reported",340,"2003-2005",2003,2005,"Nonbreeding","null","null",12.6,3.3,10.89,82.82156,10,10.43551628,NA,NA,3,"N",22.61,2.21,4.8841,30.90948,10,6.988633428,NA,NA,30,"Deviche",1.75,0,0,1,48.5,10,2006,0.472,"Melozone aberti","Deviche",1.75,"AO","M",23,"Pipilo_aberti"
"56",183,"Melozone aberti","183m","Abert's towhee","Phoenix, Arizona, USA","Melozone aberti3",33.45,-112.067,"Reported",340,"1999-2000",1999,2000,"Breeding","null","null",12.61,2.91,8.4681,97.90709,18,12.3460844,NA,NA,3,"N",44.34,6.7,44.89,64.10846,18,28.42569116,NA,NA,30,"Deviche",1.75,0,0,1,48.5,10,2006,0.472,"Melozone aberti","Deviche",1.75,"AO","M",23,"Pipilo_aberti"
